,Unnamed: 0,ticket_number,issue_date,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,hearing_disposition,notice_number,officer,address,new_zipcodes,latitudes,longitudes
68,68,9191857348,2017-06-09 00:23:00,3406 N KEATING,603e09c12c607a2ecfdc8062d4120edd10b2f5499d76fb4cc5d7a8ec73f9e04d,IL,,,0976160A,REAR AND FRONT PLATE REQUIRED,502,DOF,BMW,60,120,60.0,0.0,Define,2017-06-12 00:00:00,,,0,1109,"3400 n keating, chicago, il",60641,41.94283496863639,-87.74532790706303
69,69,9191819245,2017-06-09 00:23:00,1124 N STATE ST,458fdc1f8f77e8ecde578f275fab480e60469890dd39bb57ce2b12649e853ae8,TX,PAS,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,VOLK,60,120,60.0,0.0,Define,2017-06-12 00:00:00,,,0,1462,"1100 n state st, chicago, il",60610,41.90286024839868,-87.62855271942966
70,70,68228397,2017-06-09 00:24:00,1979 N SPAULDING AVE,f3ad1795a3017293c05f17482ee4e03f776067053d4a4209cd205843e18210f5,IL,PAS,,0964130A,PARK ALLEY,14,CPD,TOYT,150,300,0.0,150.0,Paid,2017-06-18 00:00:00,,,0,14828,"1900 n spaulding ave, chicago, il",60647,41.917156336734564,-87.71019801020346
71,71,9191819246,2017-06-09 00:24:00,1124 N STATE ST,458fdc1f8f77e8ecde578f275fab480e60469890dd39bb57ce2b12649e853ae8,TX,PAS,,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,VOLK,100,200,100.0,0.0,Define,2017-06-12 00:00:00,,,0,1462,"1100 n state st, chicago, il",60610,41.90286024839868,-87.62855271942966
72,72,9191796214,2017-06-09 00:24:00,3140 N KEATING,7d051d0038070030daea14e890a83ca0513aa63757a2ac21ccbc3612cedfdc50,IL,PAS,606391431.0,0976160A,REAR AND FRONT PLATE REQUIRED,502,DOF,CHEV,60,120,60.0,0.0,Define,2017-06-12 00:00:00,,,0,1547,"3100 n keating, chicago, il",60641,41.938253245628715,-87.74563544312983
73,73,67978226,2017-06-09 00:26:00,3022 S AVERS,bd3abcf9d4ddf41c08fd7b4b665b1a7e4aad85d0874153272def90780573c5c5,IL,PAS,60608.0,0964100A,WITHIN 15' OF FIRE HYDRANT,10,CPD,FORD,150,300,366.0,0.0,Notice,2017-06-22 00:00:00,DLS,,5202265190,14515,"3000 s avers, chicago, il",60623,41.83805641326677,-87.72074637763266
74,74,68180947,2017-06-09 00:26:00,7209 S BENNETT,e7e0a53507679726b4a8ace7c02e4c9c638e2cafc3231aaf1304a42380eeca6b,IL,PAS,60649.0,0976160A,REAR AND FRONT PLATE REQUIRED,3,CPD,NISS,60,120,0.0,60.0,Paid,2017-08-24 00:00:00,DETR,,5203548860,8492,"7200 s bennett, chicago, il",60649,41.764107674475724,-87.57925783300318
75,75,9191776758,2017-06-09 00:27:00,3338 N KILPATRICK,3af0ff3814d784a5d322925d2b97c7054e72da16514deb9a357124f9f755117b,IL,PAS,60641.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,FORD,75,150,0.0,162.87,Paid,2018-01-25 00:00:00,SEIZ,,5204711980,1606,"3300 n kilpatrick, chicago, il",60641,41.94183482653355,-87.74401845034319
76,76,9191897715,2017-06-09 00:27:00,3329 N KILPATRICK,d17e938582afaf244c4cae136566e68d79b84d62b019a31aaf9232d8191ed957,IL,PAS,606414433.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,KIA,75,150,0.0,75.0,Paid,2017-08-11 00:00:00,VIOL,,5186051200,1565,"3300 n kilpatrick, chicago, il",60641,41.94160317346646,-87.74393461515398
77,77,67803484,2017-06-09 00:27:00,111 W 75 ST,f299a4496d46e2b31165352d59d6016b431bf3225a48605d502144f9166e1482,IL,PAS,600873916.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,7,CPD,INFI,60,120,0.0,60.0,Paid,2017-07-20 00:00:00,VIOL,,5201765290,6735,"100 w 00 st, chicago, il",60620,41.75810901396324,-87.62762000383051
78,78,67760703,2017-06-09 00:27:00,4530 S HONORE,97fb86c1e09c7c471eff056df999c146b2933d6eebe5d60237db9633a8d7c25e,IL,PAS,852600000.0,0964110A,DOUBLE PARKING OR STANDING,9,CPD,HYUN,100,200,0.0,100.0,Paid,2017-06-25 00:00:00,VIOL,,5138721400,10315,"4500 s honore, chicago, il",60609,41.811280994171625,-87.67112831934885
79,79,9191880986,2017-06-09 00:28:00,3342 N KEATING,8b8c34fe2c401376c23283942e436b543a984f2eba253c2d33efc44083c1facc,IL,PAS,606414431.0,0964100A,WITHIN 15' OF FIRE HYDRANT,502,DOF,TOYT,150,300,0.0,150.0,Paid,2017-07-13 00:00:00,VIOL,,5204430850,1393,"3300 n keating, chicago, il",60641,41.94195427969625,-87.74532017620058
80,80,67842462,2017-06-09 00:28:00,1235 N LONG,7100dcc5c91f4d6e6c3a616e4c3de58af6b1dc9687b3e9a3cc4ac11c7bdf0627,IL,PAS,60651.0,0964020A,WRONG DIRECTION OR 12'' FROM CURB,25,CPD,NISS,25,50,0.0,25.0,Paid,2017-07-21 00:00:00,VIOL,,5204951890,15045,"1200 n long, chicago, il",60651,41.9031876729711,-87.76092476039467
81,81,67842463,2017-06-09 00:29:00,5410 W POTOMAC,7100dcc5c91f4d6e6c3a616e4c3de58af6b1dc9687b3e9a3cc4ac11c7bdf0627,IL,PAS,60651.0,0964130A,PARK ALLEY,25,CPD,NISS,150,300,0.0,150.0,Paid,2017-06-30 00:00:00,VIOL,,5204951890,15045,"5400 w potomac, chicago, il",60651,41.90407364084374,-87.76135516005318
82,82,67860651,2017-06-09 00:30:00,148 W GARFIELD,13cd3abd8169371b5e480f266daa2b41a31724a71a8d949338bfb0d8267bc37a,IL,PAS,606176740.0,0964050J,DISABLED PARKING ZONE,2,CPD,CHEV,250,500,610.0,0.0,Notice,2017-06-22 00:00:00,DLS,,5120864800,19196,"100 w garfield, chicago, il",60609,41.79465485136939,-87.6294841993153
83,83,9191901467,2017-06-09 00:30:00,1753 W OGDEN AVE,c4287f4b65ab3bd02c90a355b96731d50b198cba7371f7ca09e64e0ceb9f0955,IL,PAS,60632.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,TOYT,100,200,0.0,100.0,Paid,2017-07-05 00:00:00,VIOL,,5205850500,1623,"1700 w ogden ave, chicago, il",60612,41.87782349427242,-87.67028396036898
84,84,67860652,2017-06-09 00:30:00,148 W GARFIELD,13cd3abd8169371b5e480f266daa2b41a31724a71a8d949338bfb0d8267bc37a,IL,PAS,606176740.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,2,CPD,CHEV,60,120,146.4,0.0,Notice,2017-06-22 00:00:00,DLS,,5120864800,19196,"100 w garfield, chicago, il",60609,41.79465485136939,-87.6294841993153
85,85,9191901956,2017-06-09 00:30:00,1932 W OGDEN AVE,6663deaf0cb17bfc408325553cb1c9974c68bb9d5a1dd865387e09295ea44af3,IL,PAS,60148.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,FORD,100,200,244.0,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5148104230,830,"1900 w ogden ave, chicago, il",60612,41.87408771174882,-87.67494088691573
86,86,68139033,2017-06-09 00:30:00,4477 E SIMONDS,16b8576012e4c1450a1ea1b1b9e37b0311cba37cf03a8590474de8aacf4a5f6e,IL,PAS,60641.0,0980130B,PARK IN CITY LOT WHEN CLOSED,19,CPD,TOYT,50,100,0.0,50.0,Paid,2017-07-13 00:00:00,VIOL,,5203901090,18634,"4400 e simonds, chicago, il",60640,41.96972279947786,-87.64572106502374
87,87,9191819247,2017-06-09 00:31:00,60 E CEDAR,d11f12fb9cf817862f4d0ebe799d5bbcec3c938e0b372048ac513f84a7cdb20a,MO,PAS,63134.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,NISS,60,120,0.0,60.0,Paid,2017-07-26 00:00:00,VIOL,,5205552420,1462,"1 e cedar, chicago, il",60611,41.90244546047075,-87.62606061226845
88,88,9191901468,2017-06-09 00:31:00,1752 W OGDEN AVE,725293e72ae45bbb709ffa51caed81b91148113b57690c936a54181e7c3f4ef0,IL,PAS,60636.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,PONT,100,200,244.0,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5072462590,1623,"1700 w ogden ave, chicago, il",60612,41.87786531463541,-87.67044120405298
89,89,9191897716,2017-06-09 00:31:00,3251 N KILPATRICK,847aa611117d8d85cadf30f29b1d4c211986b8a0f9f7e276301cb0e00d2d27d5,IL,PAS,60609.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,502,DOF,FORD,75,150,0.0,75.0,Paid,2017-06-27 00:00:00,VIOL,,5191016980,1565,"3200 n kilpatrick, chicago, il",60641,41.940279031363616,-87.74389459293697
90,90,67799454,2017-06-09 00:32:00,4857 N DRAKE,c9d6ffa2a2cf6361db740222cd2ce310ebc61089448b3e2ef5fa6447336c07e9,IL,TRK,60195.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,17,CPD,FORD,75,150,183.0,0.0,Notice,2017-06-22 00:00:00,SEIZ,,5204506290,8222,"4800 n drake, chicago, il",60625,41.96999711518265,-87.71701103133495
91,91,9191901957,2017-06-09 00:32:00,1938 W OGDEN AVE,9fba902350fefc27646cfafe3a7de876b4dc440590df0907c3011b3065edcbfd,IL,PAS,606233514.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,DODG,100,200,0.0,100.0,Paid,2017-07-03 00:00:00,VIOL,,5202633890,830,"1900 w ogden ave, chicago, il",60612,41.87394975693316,-87.67509940804032
92,92,9191897717,2017-06-09 00:33:00,3252 N KILPATRICK,768a9207489ec277654a3297b83c1a9a690ec709bb12dae5f3743047675a0b0c,IL,PAS,606414433.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,502,DOF,CHRY,75,150,0.0,75.0,Paid,2017-07-18 00:00:00,VIOL,,5192103200,1565,"3200 n kilpatrick, chicago, il",60641,41.93981658616903,-87.74397245376454
93,93,9191857349,2017-06-09 00:33:00,3328 N KEATING,a8e1126a67b8fb2e7328bf5b8aca64218145a8b7d983fb854ffa1d21dc65c82c,IL,PAS,60618.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,CADI,75,150,0.0,150.0,Paid,2017-11-07 00:00:00,FINL,,5205690100,1109,"3300 n keating, chicago, il",60641,41.941549317162846,-87.74530683911115
94,94,68185979,2017-06-09 00:34:00,9753 S MERRIONA V,c5812e9ec3a5d30a58e39fd99be9583a3c9cc9a9107375e71fbdea855cb6f1cd,IL,PAS,606173616.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,4,CPD,NISS,60,120,146.4,0.0,Notice,2017-06-22 00:00:00,SEIZ,,5042284760,13693,"9700 s merriona v, chicago, il",60617,41.716980838190324,-87.56978415901106
95,95,9191897718,2017-06-09 00:34:00,3254 N KILPATRICK,d30af0b7d22dc161e2bc280c708332e36a8ac8e1367324ab640a96f337ec9ade,IL,PAS,600163626.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,502,DOF,TOYT,75,150,0.0,75.0,Paid,2017-08-09 00:00:00,VIOL,,5199496040,1565,"3200 n kilpatrick, chicago, il",60641,41.9398513500894,-87.74397340030693
96,96,9191880987,2017-06-09 00:34:00,4753 W SCHOOL,e4fc2a4b915451880ddb0de173c8c682390e22ffb139bd521c9c04ce9c03e6b4,IL,PAS,600182326.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,AUDI,75,150,0.0,75.0,Paid,2017-06-25 00:00:00,VIOL,,5172636290,1393,"4700 w school, chicago, il",60641,41.94057097283599,-87.74616404573369
97,97,67901132,2017-06-09 00:35:00,3199 W CORTLAND,e1795469926024008459affa093d9046a8eb680129876cfe005c330c142c9878,IL,PAS,60622.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,14,CPD,JEEP,75,150,0.0,75.0,Paid,2017-07-15 00:00:00,VIOL,,5206001220,14075,"3100 w cortland, chicago, il",60647,41.915507063357424,-87.70682996855349
98,98,67953493,2017-06-09 00:35:00,416 N STATE,6ce5aa06ab153ed3dd5c8cc240626679bc4d8fb9c09b88f5b09782b0a6e5eb7b,OH,PAS,45069.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,495,Miscellaneous,SCIO,100,200,0.0,100.0,Paid,2017-09-10 00:00:00,DETR,,5203426670,494,"400 n state, chicago, il",60654,41.88990516180968,-87.6280653953776
99,99,67766797,2017-06-09 00:36:00,3332 S HOYNE,75d4893b89473faa62b09107b1e19d6d5113e72fd4080dad21de1945e0a755a5,IL,PAS,,0964100A,WITHIN 15' OF FIRE HYDRANT,9,CPD,HOND,150,300,0.0,150.0,Paid,2017-06-16 00:00:00,,,0,18979,"3300 s hoyne, chicago, il",60608,41.833016717179305,-87.67782635209744
100,100,67738276,2017-06-09 00:36:00,6451 S KEATING,e15fb525ffd63dada4466723aa27b7e3f0f6b96fc3fb75fb6bae72ee7b30f8c0,IL,PAS,606322239.0,0964050J,DISABLED PARKING ZONE,8,CPD,CHEV,250,500,0.0,250.0,Paid,2017-09-02 00:00:00,DETR,,5189512750,16685,"6400 s keating, chicago, il",60629,41.775138282820706,-87.74091519897301
101,101,9191901114,2017-06-09 00:36:00,55 E CEDAR,a2d32390f3b5013e46941bac83bc844dd67d97f1ac162a494788dd38beb0249a,IL,PAS,606081410.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",502,DOF,NISS,200,400,488.0,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5202056570,1628,"1 e cedar, chicago, il",60611,41.90240250678067,-87.62620088773156
102,102,68212105,2017-06-09 00:37:00,1110 N HAMLIN,5c79273e494f5b3b6010ec3f23f4122a670c3a8a7957d0a944834a6162a054ed,IL,TMP,60501.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",11,CPD,NISS,200,400,0.0,200.0,Paid,2017-07-18 00:00:00,VIOL,,5205964560,18200,"1100 n hamlin, chicago, il",60651,41.90124474271454,-87.72140787763266
103,103,9191897719,2017-06-09 00:37:00,3231 N KILPATRICK,fc6f1bb8a26b6e6b31223718a91e4d16be309907a16b0b7ec73f04e83a7961da,IL,PAS,606414462.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,502,DOF,CHRY,75,150,0.0,183.0,Paid,2018-04-20 00:00:00,FINL,,5132634540,1565,"3200 n kilpatrick, chicago, il",60641,41.93979303136362,-87.74388109293697
104,104,66823111,2017-06-09 00:38:00,6451 S KEARTING,e15fb525ffd63dada4466723aa27b7e3f0f6b96fc3fb75fb6bae72ee7b30f8c0,IL,PAS,606322239.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",8,CPD,CHEV,200,400,0.0,200.0,Paid,2017-09-02 00:00:00,DETR,,5189512750,9651,"6400 s kearting, chicago, il",60629,41.775138282820706,-87.74091519897301
105,105,67795280,2017-06-09 00:38:00,4959 N DRAKE,b2a32fe0ed3ba3bd0d7d24a22bbf031c938c0911feaff3d56ecd36902a2006a7,IL,PAS,,0964150B,PARKING/STANDING PROHIBITED ANYTIME,17,CPD,FORD,75,150,75.0,0.0,Define,2017-06-16 00:00:00,,,0,13057,"4900 n drake, chicago, il",60625,41.971242359924126,-87.71703172285041
106,106,9191857350,2017-06-09 00:38:00,3301 N KEATING,bbaa8e097359be5164f1d084a341e282c02df59a4d490367a9a878d4196f7592,IL,PAS,60641.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,502,DOF,DODG,75,150,183.0,0.0,Notice,2017-06-15 00:00:00,FINL,,5205846720,1109,"3300 n keating, chicago, il",60641,41.940792282820695,-87.74518358240539
107,107,66823110,2017-06-09 00:38:00,6451 S KEATING,e15fb525ffd63dada4466723aa27b7e3f0f6b96fc3fb75fb6bae72ee7b30f8c0,IL,PAS,606322239.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,8,CPD,CHEV,60,120,0.0,60.0,Paid,2017-09-02 00:00:00,DETR,,5189512750,9651,"6400 s keating, chicago, il",60629,41.775138282820706,-87.74091519897301
108,108,9191901115,2017-06-09 00:38:00,55 E CEDAR,a2d32390f3b5013e46941bac83bc844dd67d97f1ac162a494788dd38beb0249a,IL,PAS,606081410.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,NISS,75,150,183.0,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5202056570,1628,"1 e cedar, chicago, il",60611,41.90240250678067,-87.62620088773156
109,109,9191887185,2017-06-09 00:38:00,2409 N BURLING,5d403ce893c4edcc12eadc57a01e6475935aeca7e2ee86b96d9172f063062323,IL,PAS,606383112.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,NISS,75,150,0.0,75.0,Paid,2017-07-08 00:00:00,VIOL,,5176509240,1374,"2400 n burling, chicago, il",60614,41.92580820483005,-87.64742518844142
110,110,9191897966,2017-06-09 00:39:00,1414 N PAULINA,970779fd78900d70b9493a0bd2d82854cb90826099682d7dc3dcdf43460979d8,NM,PAS,87106.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,VOLV,75,150,0.0,75.0,Paid,2017-06-15 00:00:00,,,0,1529,"1400 n paulina, chicago, il",60622,41.90731982653355,-87.67007534098893
111,111,67978396,2017-06-09 00:40:00,3611 W ROOSEVELT,db0e91c0d81a940d9211167271ea4a49708f2adcaf4dae5c5a7f7c3eb1407f47,IL,PAS,60623.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",10,CPD,PONT,200,400,488.0,0.0,Notice,2017-06-22 00:00:00,FINL,,5205948170,10661,"3600 w roosevelt, chicago, il",60624,41.86625649567217,-87.7159305
112,112,9191897720,2017-06-09 00:40:00,3213 N KILPATRICK,a2a549a9310f9c79f16b41358df84aca4fa52ddf56bad7f641aee89093b540a8,IL,PAS,60641.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,502,DOF,FORD,75,150,0.0,183.0,Paid,2018-03-08 00:00:00,SEIZ,,5185649190,1565,"3200 n kilpatrick, chicago, il",60641,41.9392710313636,-87.74386309293698
113,113,9191901469,2017-06-09 00:40:00,732 S PAULINA,088c834002182f232cfa1a500fb0e456a0f94f003d67bd3ca4fad5a420e8979e,IL,PAS,60148.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,502,DOF,NISS,75,150,0.0,75.0,Paid,2017-07-10 00:00:00,VIOL,,5190572350,1623,"700 s paulina, chicago, il",60612,41.8718419103526,-87.66906539205938
114,114,9191901781,2017-06-09 00:40:00,364 N WABASH,8b5bd9325a224aca346d0e3dff041fa28c78cb82d89a89bb82bf74094aaff540,IL,PAS,60659.0,0964100A,WITHIN 15' OF FIRE HYDRANT,502,DOF,TOYT,150,300,0.0,150.0,Paid,2017-07-16 00:00:00,VIOL,,5200909730,1385,"300 n wabash, chicago, il",60611,41.888680188214025,-87.62718313347797
115,115,9191901958,2017-06-09 00:40:00,708 S PAULINA,93ee3e98c6006c6f4a536f419723a4506a8179771faade1a02e266d2fc80b0cc,IL,PAS,60402.0,0964091,INDUSTRIAL PERMIT PARKING,502,DOF,NISS,50,100,0.0,50.0,Paid,2017-08-24 00:00:00,DETR,,5205850730,830,"700 s paulina, chicago, il",60612,41.87270520811654,-87.66911096562421
116,116,9191897721,2017-06-09 00:41:00,3211 N KILPATRICK,fd299100d83447bbeef9d777b31dfb3cbc34c8f7188571d03bfd5c502d26798b,IL,PAS,60630.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,502,DOF,AUDI,75,150,0.0,183.0,Paid,2018-04-18 00:00:00,SEIZ,,5019985590,1565,"3200 n kilpatrick, chicago, il",60641,41.93908966326436,-87.7438380084725
117,117,9191887186,2017-06-09 00:41:00,2419 N BURLING,517495b8cf13d94d0b69f30761aaddeda46d315497adf8b2c531e22a5669e3b4,MI,PAS,48301.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,FORD,75,150,0.0,75.0,Paid,2017-06-13 00:00:00,,,0,1374,"2400 n burling, chicago, il",60614,41.926105204830066,-87.64744418454629
118,118,67799455,2017-06-09 00:42:00,3558 W ARGYLE,53bfcce2672bbe31a22d509dfe8744d42a0f3cb0c4485da6023e590526cca5ab,IL,TMP,60712.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,17,CPD,NISS,75,150,0.0,75.0,Paid,2017-07-12 00:00:00,VIOL,,5205861160,8222,"3500 w argyle, chicago, il",60625,41.97206306504935,-87.71762895265577
119,119,9191915072,2017-06-09 00:42:00,404 N WABASH AV,ecc9636678bf93db9e1121c33c528003f8f95cc1d807f5113726fb81680dc1e2,IL,PAS,606234412.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,GMC,60,120,146.4,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5199239330,1577,"400 n wabash av, chicago, il",60611,41.88952232447016,-87.62667964894034
120,120,9191901959,2017-06-09 00:42:00,706 S PAULINA,c0dc66851ed9c67dbca05819bca6c3968ea7c67499eb01312ba46579d7fc6881,IA,PAS,,0964091,INDUSTRIAL PERMIT PARKING,502,DOF,FORD,50,100,50.0,0.0,Define,2017-06-12 00:00:00,,,0,830,"700 s paulina, chicago, il",60612,41.87272913546451,-87.66911171858271
121,121,67732851,2017-06-09 00:42:00,11542 S CARPENTER,df4faf681f246ac9d9c598cf8c11c2af49a7443e935d070dd09d4ca4c2c264fd,IL,PAS,606435243.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,5,CPD,CHEV,60,120,0.0,146.4,Paid,2018-01-17 00:00:00,SEIZ,,5188333970,15230,"11500 s carpenter, chicago, il",60643,41.683724381903176,-87.6482062099946
122,122,68035996,2017-06-09 00:43:00,5430 S HOMAN,c7aea9293e02f85423dc47c9b0d26ee976c8b7e8b2175a70c08f072d45c26d2e,IL,TRK,,0964110C,PARK OR STAND ON CROSSWALK,8,CPD,MAZD,60,120,60.0,0.0,Define,2017-06-15 00:00:00,,,0,15027,"5400 s homan, chicago, il",60632,41.79441814354372,-87.70853693511692
123,123,68224283,2017-06-09 00:43:00,4517 S LACROSSE,8033d4d87a740096ee85d992474e58517894a733137bcde737345c6bf378c256,IL,PAS,60638.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",8,CPD,CHEV,200,400,488.0,0.0,Notice,2017-06-22 00:00:00,DLS,,5155164770,5894,"4500 s lacrosse, chicago, il",60638,41.81071461226844,-87.74441267343778
124,124,67928170,2017-06-09 00:43:00,815 W 75THST,e4c2e2a66819bc7ca92eff329e59065fbe641ebdf95ee98552b5694b46a0fd75,IL,PAS,606232526.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,6,CPD,KIA,60,120,146.4,0.0,Notice,2017-06-22 00:00:00,SEIZ,,5143919400,18968,"800 w 75thst, chicago, il",60620,41.75761903222096,-87.6450338334749
125,125,67798341,2017-06-09 00:44:00,3728 W ARGYLE,40a4093e9b438de1430bbf7b0b0efc9d5ced81bcc713e3e3084a5d137d7fb296,IL,PAS,606132828.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,17,CPD,HYUN,75,150,0.0,150.0,Paid,2017-09-30 00:00:00,FINL,,5189865140,13057,"3700 w argyle, chicago, il",60625,41.97202899144552,-87.72181578733876
126,126,9191900058,2017-06-09 00:44:00,2435 N BURLING,fd8f3f54567bcc2cf895a7d073a785d9fc042b114c5b020531e7b45000948f3f,IL,PAS,606142615.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,JEEP,60,120,0.0,60.0,Paid,2017-06-17 00:00:00,,,5182949340,1588,"2400 n burling, chicago, il",60614,41.926510204830066,-87.64746315901107
127,127,68179882,2017-06-09 00:44:00,10521 S MARYLAND,533551138c6a7bc0fcc16b4105a9e55c55cd49468b9b27f827af2c5d6490f6ea,IL,PAS,606095126.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,5,CPD,PONT,60,120,146.4,0.0,Notice,2017-06-22 00:00:00,DLS,,5181319470,12724,"10500 s maryland, chicago, il",60628,41.70343968918958,-87.60262811881043
128,128,67937503,2017-06-09 00:44:00,1113 N HAMLIN,171263e305db259d1d722947957f78a2d4a51c283ae71f736be0849f2ae2ef77,IL,PAS,606513801.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",11,CPD,BUIC,200,400,488.0,0.0,Notice,2017-06-22 00:00:00,FINL,,5197871950,11064,"1100 n hamlin, chicago, il",60651,41.90134536663973,-87.72134108961875
129,129,67915860,2017-06-09 00:45:00,6329 S CALIFORNIA,d6cf735e7aca2d764a98a64eb757a79a93de9df3e97493ed66ad6aed52c2f483,IL,HCP,,0964100A,WITHIN 15' OF FIRE HYDRANT,8,CPD,CHEV,150,300,150.0,0.0,Define,2017-06-15 00:00:00,,,0,19551,"6300 s california, chicago, il",60629,41.778118619396444,-87.69331241986352
130,130,9191902271,2017-06-09 00:46:00,1630 W PIERCE,44269d9a0bbbaef8bbf05965348b751e80fa1ed723dc52c083522a8037c1ff01,IL,PAS,606465936.0,0976160A,REAR AND FRONT PLATE REQUIRED,502,DOF,ACUR,60,120,0.0,60.0,Paid,2017-11-22 00:00:00,DETR,Liable,5172553300,1619,"1600 w pierce, chicago, il",60622,41.90987452596791,-87.66885994463038
131,131,67806916,2017-06-09 00:46:00,5811 S PAULINA,c23136283303950dd11acc3d17aae1559af85b711bb88e197c4b8b3d4cb5b560,IL,PAS,606211036.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,2,CPD,BUIC,60,120,146.4,0.0,Notice,2017-06-28 00:00:00,SEIZ,,5200765900,10529,"5800 s paulina, chicago, il",60636,41.78805323036527,-87.66684327168353
132,132,9191901470,2017-06-09 00:47:00,1158 S HERMITAGE,438640aaced26d5dbbad17050865bc056f9b700de8f53e86fc6736df15299f08,IL,PAS,606086718.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,CHEV,100,200,0.0,100.0,Paid,2017-07-18 00:00:00,VIOL,,5188945130,1623,"1100 s hermitage, chicago, il",60612,41.8673930446841,-87.67018440682052
133,133,67788702,2017-06-09 00:47:00,11554 S ABERDEEN,65d76bea924f07b50f6d4a59ecf97f8b8b8af75b30ad4d68da4d920d8dae4019,IL,PAS,606534514.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,5,CPD,TOYT,60,120,146.4,0.0,Bankruptcy,2018-02-22 00:00:00,DLS,,5184597400,17836,"11500 s aberdeen, chicago, il",60643,41.68339163336026,-87.64941679381363
134,134,9191902272,2017-06-09 00:47:00,1630 W PIERCE,44269d9a0bbbaef8bbf05965348b751e80fa1ed723dc52c083522a8037c1ff01,IL,PAS,606465936.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,ACUR,60,120,0.0,0.0,Dismissed,2017-11-03 00:00:00,VIOL,Not Liable,5172553300,1619,"1600 w pierce, chicago, il",60622,41.90987452596791,-87.66885994463038
135,135,68212106,2017-06-09 00:49:00,1129 N HAMLIN,9a6c9b0322103c93400c7bb0177e334a130e6075160114c31fcab9be7b93ef6e,IL,PAS,606513842.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,11,CPD,JEEP,60,120,146.4,0.0,Notice,2017-06-22 00:00:00,SEIZ,,5199668320,18200,"1100 n hamlin, chicago, il",60651,41.90175036663973,-87.72135458961876
